Time,day,hour,PTotal,temp,precipitation,wind_speed,wind_dir,rel_humidity,class(fcm),,
6/29/2019 14:00,6/29/2019,14:00,54.0625,32.2,0,3,254,71,1,training,2
6/29/2019 15:00,6/29/2019,15:00,31.34375,31.5,0,1.5,222,80,1,training,2
6/29/2019 16:00,6/29/2019,16:00,36.078125,29.3,0,3.1,180,86,1,training,2
6/29/2019 17:00,6/29/2019,17:00,18.9296875,29.3,0,2.9,175,89,1,training,2
6/30/2019 6:00,6/30/2019,6:00,35.140625,26.7,0,1.1,85,99,3,training,2
6/30/2019 7:00,6/30/2019,7:00,65.3046875,28,0,0.6,80,91,3,training,2
6/30/2019 8:00,6/30/2019,8:00,109.5703125,30,0,0.5,230,78,3,training,2
6/30/2019 9:00,6/30/2019,9:00,116.2421875,30.5,0,1.3,230,75,3,training,2
6/30/2019 10:00,6/30/2019,10:00,100.875,31.5,0,1.5,235,68,3,training,2
6/30/2019 11:00,6/30/2019,11:00,111.0234375,32.5,0,1.8,194,65,3,training,2
6/30/2019 12:00,6/30/2019,12:00,96.328125,33.2,0,1.8,213,63,3,training,2
6/30/2019 13:00,6/30/2019,13:00,77.8125,32.6,0,3.5,235,79,3,training,2
6/30/2019 14:00,6/30/2019,14:00,5.078125,28.6,6.5,2.8,277,99,3,training,2
6/30/2019 15:00,6/30/2019,15:00,4.8984375,28.7,4.5,1,130,99,3,training,2
6/30/2019 16:00,6/30/2019,16:00,5.5546875,26.8,37,1.4,247,99,3,training,2
6/30/2019 17:00,6/30/2019,17:00,4.71875,26.5,2,1.3,42,99,3,training,2
7/1/2019 6:00,7/1/2019,6:00,27.40625,25.9,0,1,85,99,2,training,2
7/1/2019 7:00,7/1/2019,7:00,66.109375,27.3,0,1.1,76,99,2,training,2
7/1/2019 8:00,7/1/2019,8:00,101.640625,28.7,0,1.3,68,86,2,training,2
7/1/2019 9:00,7/1/2019,9:00,120.6328125,29.7,0,1.7,37,80,2,training,2
7/1/2019 10:00,7/1/2019,10:00,135.6875,31.2,0,2.7,13,78,2,training,2
7/1/2019 11:00,7/1/2019,11:00,117.5546875,31.9,0,2.7,21,70,2,training,2
7/1/2019 12:00,7/1/2019,12:00,138.1015625,32.9,0,3.2,10,70,2,training,2
7/1/2019 13:00,7/1/2019,13:00,64.7890625,32.7,0,3.1,5,68,2,training,2
7/1/2019 14:00,7/1/2019,14:00,54.6015625,32.8,0,3.3,346,65,2,training,2
7/1/2019 15:00,7/1/2019,15:00,75.3984375,32.9,0,4.3,353,63,2,training,2
7/1/2019 16:00,7/1/2019,16:00,47.6171875,33,0,4,347,61,2,training,2
7/1/2019 17:00,7/1/2019,17:00,25.953125,32.3,0,3.3,343,67,2,training,2
7/2/2019 6:00,7/2/2019,6:00,3.703125,27.9,0,2.9,199,89,2,training,2
7/2/2019 7:00,7/2/2019,7:00,14.6171875,27.3,0,3.8,189,99,2,training,2
7/2/2019 8:00,7/2/2019,8:00,33.7109375,27.1,0,5.5,200,99,2,training,2
7/2/2019 9:00,7/2/2019,9:00,84.28125,27.3,0,2.3,209,99,2,training,2
7/2/2019 10:00,7/2/2019,10:00,89.078125,29,0,2.8,208,88,2,training,2
7/2/2019 11:00,7/2/2019,11:00,143.1796875,30.5,0,3.9,198,76,2,training,2
7/2/2019 12:00,7/2/2019,12:00,112.90625,31.8,0,7.2,206,68,2,training,2
7/2/2019 13:00,7/2/2019,13:00,133.8359375,31.3,0,6.7,203,70,2,training,2
7/2/2019 14:00,7/2/2019,14:00,103.40625,31.8,0,6.8,199,65,2,training,2
7/2/2019 15:00,7/2/2019,15:00,83.28125,30.7,0,6.5,204,70,2,training,2
7/2/2019 16:00,7/2/2019,16:00,78.765625,31.8,0,5.3,202,64,2,training,2
7/2/2019 17:00,7/2/2019,17:00,32.1875,30.8,0,5.9,205,66,2,training,2
7/3/2019 6:00,7/3/2019,6:00,10.546875,24.9,1,0.5,96,99,3,training,2
7/3/2019 7:00,7/3/2019,7:00,26.234375,25.7,0,1.1,115,99,3,training,2
7/3/2019 8:00,7/3/2019,8:00,44.234375,26.6,0,3.9,208,95,3,training,2
7/3/2019 9:00,7/3/2019,9:00,57.890625,26,0.5,1.3,237,99,3,training,2
7/3/2019 10:00,7/3/2019,10:00,82.96875,26.1,0,1.6,248,99,3,training,2
7/3/2019 11:00,7/3/2019,11:00,50.25,26,0,5.7,207,99,3,training,2
7/3/2019 12:00,7/3/2019,12:00,79.96875,25.8,2,2.4,190,99,3,training,2
7/3/2019 13:00,7/3/2019,13:00,122.765625,27.9,0,1.8,213,86,3,training,2
7/3/2019 14:00,7/3/2019,14:00,53.5625,29.4,0,2.1,225,83,3,training,2
7/3/2019 15:00,7/3/2019,15:00,32.140625,27,0.5,4.2,207,99,3,training,2
7/3/2019 16:00,7/3/2019,16:00,21.671875,25.5,0.5,4.2,193,99,3,training,2
7/3/2019 17:00,7/3/2019,17:00,28.71875,26.7,0.5,2.8,184,95,3,training,2
7/4/2019 6:00,7/4/2019,6:00,14.0625,25.1,0,1.1,86,99,2,training,2
7/4/2019 7:00,7/4/2019,7:00,43.171875,27,0,0.9,134,90,2,training,2
7/4/2019 8:00,7/4/2019,8:00,110.859375,28.9,0,1.3,185,76,2,training,2
7/4/2019 9:00,7/4/2019,9:00,134.140625,31.9,0,1.7,238,66,2,training,2
7/4/2019 10:00,7/4/2019,10:00,151.28125,33.6,0,3.9,186,47,2,training,2
7/4/2019 11:00,7/4/2019,11:00,124.375,33.4,0,4.7,205,50,2,training,2
7/4/2019 12:00,7/4/2019,12:00,47.203125,32.7,0,4.3,217,58,2,training,2
7/4/2019 13:00,7/4/2019,13:00,27.25,26.2,3,2.3,179,99,2,training,2
7/4/2019 14:00,7/4/2019,14:00,52.109375,28.1,0,3.1,202,85,2,training,2
7/4/2019 15:00,7/4/2019,15:00,59.578125,29.7,0,3.9,211,77,2,training,2
7/4/2019 16:00,7/4/2019,16:00,33.34375,30.3,0,5,209,72,2,training,2
7/4/2019 17:00,7/4/2019,17:00,15.203125,29.5,0,3.3,208,78,2,training,2
7/5/2019 6:00,7/5/2019,6:00,13.640625,27.5,0,3.5,212,97,3,training,2
7/5/2019 7:00,7/5/2019,7:00,26.6875,27,0,2.6,195,99,3,training,2
7/5/2019 8:00,7/5/2019,8:00,85.75,28.5,0,2.3,205,84,3,training,2
7/5/2019 9:00,7/5/2019,9:00,109.046875,30.7,0,2.7,203,69,3,training,2
7/5/2019 10:00,7/5/2019,10:00,85.671875,31.8,0,2.8,210,62,3,training,2
7/5/2019 11:00,7/5/2019,11:00,7,25.8,2,3.5,232,99,3,training,2
7/5/2019 12:00,7/5/2019,12:00,39.671875,25.6,3,4.3,180,99,3,training,2
7/5/2019 13:00,7/5/2019,13:00,67.90625,28.8,0,3.4,186,76,3,training,2
7/5/2019 14:00,7/5/2019,14:00,72.375,30.1,0,4.1,205,68,3,training,2
7/5/2019 15:00,7/5/2019,15:00,52.828125,30.6,0,3.6,206,62,3,training,2
7/5/2019 16:00,7/5/2019,16:00,33.875,30.5,0,2.7,210,69,3,training,2
7/5/2019 17:00,7/5/2019,17:00,17.015625,30.3,0,2.3,198,71,3,training,2
7/6/2019 6:00,7/6/2019,6:00,18.65625,27.5,0,2.1,210,78,3,testing,1
7/6/2019 7:00,7/6/2019,7:00,43.234375,28.2,0,2.3,210,74,3,testing,1
7/6/2019 8:00,7/6/2019,8:00,57.359375,29.1,0,2.2,197,72,3,testing,1
7/6/2019 9:00,7/6/2019,9:00,66.015625,30.3,0,3.4,201,70,3,testing,1
7/6/2019 10:00,7/6/2019,10:00,55.765625,30.8,0,3.8,204,67,3,testing,1
7/6/2019 11:00,7/6/2019,11:00,46.78125,30.5,0,4.6,188,68,3,testing,1
7/6/2019 12:00,7/6/2019,12:00,67.0625,31.3,0,4.8,200,65,3,testing,1
7/6/2019 13:00,7/6/2019,13:00,78.765625,31.5,0,2.8,212,69,3,testing,1
7/6/2019 14:00,7/6/2019,14:00,101.03125,29.3,1.5,2.2,214,92,3,testing,1
7/6/2019 15:00,7/6/2019,15:00,59.078125,31.1,0,2.6,234,75,3,testing,1
7/6/2019 16:00,7/6/2019,16:00,51.78125,30.8,0,5,203,73,3,testing,1
7/6/2019 17:00,7/6/2019,17:00,13.203125,30.4,0,3,208,78,3,testing,1
7/7/2019 6:00,7/7/2019,6:00,20.15625,26.2,0,1,105,98,1,training,2
7/7/2019 7:00,7/7/2019,7:00,59.953125,27.6,0,1.3,177,88,1,training,2
7/7/2019 8:00,7/7/2019,8:00,105.765625,29.6,0.5,3.2,206,76,1,training,2
7/7/2019 9:00,7/7/2019,9:00,48.90625,30.8,0,3.6,213,67,1,training,2
7/7/2019 10:00,7/7/2019,10:00,54.71875,28.6,0,4.6,212,79,1,training,2
7/7/2019 11:00,7/7/2019,11:00,125.5625,31,0,4.6,204,70,1,training,2
7/7/2019 12:00,7/7/2019,12:00,170.4375,32.8,0,4.3,208,59,1,training,2
7/7/2019 13:00,7/7/2019,13:00,151.734375,33.3,0,5.2,212,55,1,training,2
7/7/2019 14:00,7/7/2019,14:00,115.984375,32.6,0,3.4,228,66,1,training,2
7/7/2019 15:00,7/7/2019,15:00,79.15625,32.6,0,4.5,211,65,1,training,2
7/7/2019 16:00,7/7/2019,16:00,56.015625,31.8,0,3.6,251,68,1,training,2
7/7/2019 17:00,7/7/2019,17:00,35.671875,31.5,0,4.7,215,67,1,training,2
7/8/2019 6:00,7/8/2019,6:00,35.8125,26.9,0,0.8,73,88,1,training,2
7/8/2019 7:00,7/8/2019,7:00,62.5,29.6,0,0,0,78,1,training,2
7/8/2019 8:00,7/8/2019,8:00,79.859375,30.6,0,2.4,205,70,1,training,2
7/8/2019 9:00,7/8/2019,9:00,82.28125,31.1,0,3.7,210,68,1,training,2
7/8/2019 10:00,7/8/2019,10:00,71.890625,30.1,0,4.9,202,74,1,training,2
7/8/2019 11:00,7/8/2019,11:00,129.953125,31,0,3.7,205,69,1,training,2
7/8/2019 12:00,7/8/2019,12:00,152.0625,32,0,4.6,205,66,1,training,2
7/8/2019 13:00,7/8/2019,13:00,138.265625,32.4,0,4.4,206,64,1,training,2
7/8/2019 14:00,7/8/2019,14:00,131.453125,33.6,0,3.6,200,57,1,training,2
7/8/2019 15:00,7/8/2019,15:00,105.921875,32.1,0,4.4,211,64,1,training,2
7/8/2019 16:00,7/8/2019,16:00,66,30.3,0,4.7,194,72,1,training,2
7/8/2019 17:00,7/8/2019,17:00,23.140625,31.1,0,5.1,207,68,1,training,2
7/9/2019 6:00,7/9/2019,6:00,11.875,27.1,0,0.5,134,84,1,training,2
7/9/2019 7:00,7/9/2019,7:00,15.609375,28.6,0,1,194,76,1,training,2
7/9/2019 8:00,7/9/2019,8:00,24.78125,27,0,0.7,250,99,1,training,2
7/9/2019 9:00,7/9/2019,9:00,35.4375,26.4,2,2.7,173,99,1,training,2
7/9/2019 10:00,7/9/2019,10:00,79.171875,26.2,2.5,1.3,173,99,1,training,2
7/9/2019 11:00,7/9/2019,11:00,136.890625,29.3,0,1.8,178,83,1,training,2
7/9/2019 12:00,7/9/2019,12:00,157.1875,30.1,0,3.4,175,77,1,training,2
7/9/2019 13:00,7/9/2019,13:00,110.25,31,0,3.9,189,73,1,training,2
7/9/2019 14:00,7/9/2019,14:00,95.328125,31.2,0,4.2,198,75,1,training,2
7/9/2019 15:00,7/9/2019,15:00,97.515625,30.8,0,4.1,207,78,1,training,2
7/9/2019 16:00,7/9/2019,16:00,64.140625,31.3,0,3.6,187,70,1,training,2
7/9/2019 17:00,7/9/2019,17:00,23.421875,30.7,0,4.8,190,70,1,training,2
7/10/2019 6:00,7/10/2019,6:00,13.34375,27.5,0,3.4,185,87,1,training,2
7/10/2019 7:00,7/10/2019,7:00,63.609375,28.2,0,2.9,192,83,1,training,2
7/10/2019 8:00,7/10/2019,8:00,96.0625,30.1,0,3.8,183,73,1,training,2
7/10/2019 9:00,7/10/2019,9:00,82.609375,31.1,0,4.1,193,68,1,training,2
7/10/2019 10:00,7/10/2019,10:00,112.90625,30,0,4.8,190,77,1,training,2
7/10/2019 11:00,7/10/2019,11:00,169.3125,31.2,0,4.2,184,69,1,training,2
7/10/2019 12:00,7/10/2019,12:00,78.9375,32,0,5.2,207,72,1,training,2
7/10/2019 13:00,7/10/2019,13:00,55.46875,25.7,8,3.7,176,99,1,training,2
7/10/2019 14:00,7/10/2019,14:00,72.390625,28.6,0,4.7,177,86,1,training,2
7/10/2019 15:00,7/10/2019,15:00,51.703125,30.3,0,4,194,78,1,training,2
7/10/2019 16:00,7/10/2019,16:00,34.375,28.8,0,3.8,200,90,1,training,2
7/10/2019 17:00,7/10/2019,17:00,15.34375,29.8,0,3,203,81,1,training,2
7/11/2019 6:00,7/11/2019,6:00,19.765625,25.5,0,0.4,43,99,2,training,2
7/11/2019 7:00,7/11/2019,7:00,41.765625,27.7,0,0.3,198,89,2,training,2
7/11/2019 8:00,7/11/2019,8:00,28.84375,27.7,0,2.9,220,92,2,training,2
7/11/2019 9:00,7/11/2019,9:00,80.4375,26.2,1.5,1.4,138,99,2,training,2
7/11/2019 10:00,7/11/2019,10:00,148.703125,29.6,0,0.5,142,84,2,training,2
7/11/2019 11:00,7/11/2019,11:00,91.984375,32.6,0,2.4,211,69,2,training,2
7/11/2019 12:00,7/11/2019,12:00,54.921875,28.9,0,3,225,87,2,training,2
7/11/2019 13:00,7/11/2019,13:00,112.453125,29.6,0,4.4,193,82,2,training,2
7/11/2019 14:00,7/11/2019,14:00,84.359375,30.1,0,3.6,186,74,2,training,2
7/11/2019 15:00,7/11/2019,15:00,52.03125,30.5,0,3.7,205,72,2,training,2
7/11/2019 16:00,7/11/2019,16:00,47.96875,30.9,0,2.7,211,70,2,training,2
7/11/2019 17:00,7/11/2019,17:00,29.046875,31.1,0,2.7,207,73,2,training,2
7/12/2019 6:00,7/12/2019,6:00,32.71875,25.7,0,0.6,81,99,1,training,2
7/12/2019 7:00,7/12/2019,7:00,68.75,27.5,0,0.4,23,94,1,training,2
7/12/2019 8:00,7/12/2019,8:00,106.53125,29.4,0,1.1,206,81,1,training,2
7/12/2019 9:00,7/12/2019,9:00,133.171875,30.4,0,2.8,208,72,1,training,2
7/12/2019 10:00,7/12/2019,10:00,152.375,31.2,0,3,213,70,1,training,2
7/12/2019 11:00,7/12/2019,11:00,167.8125,32.1,0,1.9,228,68,1,training,2
7/12/2019 12:00,7/12/2019,12:00,161.25,32.6,0,3.5,218,67,1,training,2
7/12/2019 13:00,7/12/2019,13:00,140.328125,32.8,0,3.4,253,71,1,training,2
7/12/2019 14:00,7/12/2019,14:00,104.015625,32.8,0,3.8,246,72,1,training,2
7/12/2019 15:00,7/12/2019,15:00,61.015625,32.1,0,3.7,227,70,1,training,2
7/12/2019 16:00,7/12/2019,16:00,36.09375,31.3,0,3.8,249,74,1,training,2
7/12/2019 17:00,7/12/2019,17:00,13.546875,30.9,0,2.8,249,80,1,training,2
7/13/2019 6:00,7/13/2019,6:00,30.625,26.9,0,1.1,138,92,1,training,2
7/13/2019 7:00,7/13/2019,7:00,68.109375,28.3,0,1.2,208,82,1,training,2
7/13/2019 8:00,7/13/2019,8:00,91.703125,29.9,0,2.8,207,73,1,training,2
7/13/2019 9:00,7/13/2019,9:00,62.59375,30.4,0,4.8,208,70,1,training,2
7/13/2019 10:00,7/13/2019,10:00,134.203125,29.5,0,2.8,228,85,1,training,2
7/13/2019 11:00,7/13/2019,11:00,165.8125,32,0,4.6,208,63,1,training,2
7/13/2019 12:00,7/13/2019,12:00,167.875,32.7,0,3.8,221,56,1,training,2
7/13/2019 13:00,7/13/2019,13:00,157.90625,33.1,0,3.7,217,62,1,training,2
7/13/2019 14:00,7/13/2019,14:00,141.609375,33.7,0,3.2,229,58,1,training,2
7/13/2019 15:00,7/13/2019,15:00,109.328125,33,0,3.6,225,60,1,training,2
7/13/2019 16:00,7/13/2019,16:00,70.984375,32.8,0,3.5,248,64,1,training,2
7/13/2019 17:00,7/13/2019,17:00,25.90625,31.8,0,3.2,219,60,1,training,2
7/14/2019 6:00,7/14/2019,6:00,28.28125,26.4,0,0.5,108,86,1,training,2
7/14/2019 7:00,7/14/2019,7:00,66.46875,28.1,0,0.7,103,77,1,training,2
7/14/2019 8:00,7/14/2019,8:00,108.09375,30,0,2.3,198,73,1,training,2
7/14/2019 9:00,7/14/2019,9:00,135.453125,31,0,2.4,196,70,1,training,2
7/14/2019 10:00,7/14/2019,10:00,143.65625,31.7,0,2.8,235,71,1,training,2
7/14/2019 11:00,7/14/2019,11:00,140.140625,32.2,0,3.3,220,67,1,training,2
7/14/2019 12:00,7/14/2019,12:00,156.296875,32.3,0,2.5,224,73,1,training,2
7/14/2019 13:00,7/14/2019,13:00,137.53125,32.9,0,2.3,249,66,1,training,2
7/14/2019 14:00,7/14/2019,14:00,115.25,32.6,0,3.4,240,68,1,training,2
7/14/2019 15:00,7/14/2019,15:00,98.828125,32.5,0,2.6,235,68,1,training,2
7/14/2019 16:00,7/14/2019,16:00,51.84375,32.6,0,1.7,236,66,1,training,2
7/14/2019 17:00,7/14/2019,17:00,28.21875,31.8,0,2.2,228,70,1,training,2
7/15/2019 6:00,7/15/2019,6:00,28.171875,27,0,1.1,129,93,1,training,2
7/15/2019 7:00,7/15/2019,7:00,57.796875,29.1,0,0.4,83,85,1,training,2
7/15/2019 8:00,7/15/2019,8:00,81.40625,29.2,0,1,260,87,1,training,2
7/15/2019 9:00,7/15/2019,9:00,100.4375,30.5,0,1,246,77,1,training,2
7/15/2019 10:00,7/15/2019,10:00,149.375,31.3,0,0.5,262,68,1,training,2
7/15/2019 11:00,7/15/2019,11:00,122.578125,32,0,1.8,300,65,1,training,2
7/15/2019 12:00,7/15/2019,12:00,125.40625,32.7,0,1.3,216,60,1,training,2
7/15/2019 13:00,7/15/2019,13:00,118.609375,34.6,0,0.8,337,55,1,training,2
7/15/2019 14:00,7/15/2019,14:00,118.046875,32.9,0,2.5,310,67,1,training,2
7/15/2019 15:00,7/15/2019,15:00,64.671875,33,0,2.6,309,66,1,training,2
7/15/2019 16:00,7/15/2019,16:00,65.0625,33,0,2.2,312,65,1,training,2
7/15/2019 17:00,7/15/2019,17:00,31.25,32.9,0,0.8,311,62,1,training,2
7/16/2019 6:00,7/16/2019,6:00,17.203125,27.9,0,1.1,19,99,2,training,2
7/16/2019 7:00,7/16/2019,7:00,38.5,28.2,0,1.8,3,99,2,training,2
7/16/2019 8:00,7/16/2019,8:00,57.140625,28.7,0,2.7,358,99,2,training,2
7/16/2019 9:00,7/16/2019,9:00,99.828125,29.6,0,1.9,2,90,2,training,2
7/16/2019 10:00,7/16/2019,10:00,129.71875,30.8,0,2,338,76,2,training,2
7/16/2019 11:00,7/16/2019,11:00,108.609375,32.4,0,3,354,68,2,training,2
7/16/2019 12:00,7/16/2019,12:00,88.25,32.4,0,3.3,345,67,2,training,2
7/16/2019 13:00,7/16/2019,13:00,121.359375,32.9,0,4,343,60,2,training,2
7/16/2019 14:00,7/16/2019,14:00,57.984375,33.4,0,3.7,333,58,2,training,2
7/16/2019 15:00,7/16/2019,15:00,83.28125,32.8,0,3.5,322,64,2,training,2
7/16/2019 16:00,7/16/2019,16:00,31.359375,31.9,0,3.2,350,70,2,training,2
7/16/2019 17:00,7/16/2019,17:00,13.859375,31.3,0,3.1,329,76,2,training,2
7/17/2019 6:00,7/17/2019,6:00,25.515625,26.9,0,0,0,99,1,training,2
7/17/2019 7:00,7/17/2019,7:00,61,27.9,0,1.3,90,91,1,training,2
7/17/2019 8:00,7/17/2019,8:00,103.546875,29.8,0,0.5,49,82,1,training,2
7/17/2019 9:00,7/17/2019,9:00,131.25,30.5,0,1.4,17,79,1,training,2
7/17/2019 10:00,7/17/2019,10:00,136.78125,31.5,0,2.1,357,73,1,training,2
7/17/2019 11:00,7/17/2019,11:00,102.1875,32.3,0,0.6,315,69,1,training,2
7/17/2019 12:00,7/17/2019,12:00,137.90625,33.6,0,0.8,330,63,1,training,2
7/17/2019 13:00,7/17/2019,13:00,132.421875,35.4,0,0.9,267,56,1,training,2
7/17/2019 14:00,7/17/2019,14:00,114.765625,34.8,0,1.7,247,57,1,training,2
7/17/2019 15:00,7/17/2019,15:00,87.71875,35.5,0,1.4,319,61,1,training,2
7/17/2019 16:00,7/17/2019,16:00,56.203125,34.6,0,1.7,254,63,1,training,2
7/17/2019 17:00,7/17/2019,17:00,25.40625,34.7,0,1.7,285,64,1,training,2
7/18/2019 6:00,7/18/2019,6:00,5.734375,28.8,0,0.2,0,99,4,training,2
7/18/2019 7:00,7/18/2019,7:00,10.6875,29,0,0.7,299,99,4,training,2
7/18/2019 8:00,7/18/2019,8:00,30.5625,29.3,0,1.2,225,91,4,training,2
7/18/2019 9:00,7/18/2019,9:00,36.390625,29.5,0,1.7,209,95,4,training,2
7/18/2019 10:00,7/18/2019,10:00,49.875,30.4,0,2,211,84,4,training,2
7/18/2019 11:00,7/18/2019,11:00,52.59375,30.7,0,2.6,205,81,4,training,2
7/18/2019 12:00,7/18/2019,12:00,66.75,31.1,0,2.5,207,76,4,training,2
7/18/2019 13:00,7/18/2019,13:00,69.09375,31.9,0,1.8,231,74,4,training,2
7/18/2019 14:00,7/18/2019,14:00,55.4375,30.5,0,1.9,237,82,4,training,2
7/18/2019 15:00,7/18/2019,15:00,9.578125,27.8,0,3.9,206,99,4,training,2
7/18/2019 16:00,7/18/2019,16:00,3.515625,27,0.5,5.1,206,99,4,training,2
7/18/2019 17:00,7/18/2019,17:00,6.46875,26.2,4,0.8,253,99,4,training,2
7/19/2019 6:00,7/19/2019,6:00,32.390625,25.8,0,1.2,12,99,4,training,2
7/19/2019 7:00,7/19/2019,7:00,39.421875,27.3,0,0.4,30,99,4,training,2
7/19/2019 8:00,7/19/2019,8:00,46.703125,27.9,0,1.2,208,99,4,training,2
7/19/2019 9:00,7/19/2019,9:00,75.84375,27.9,0,2.5,178,99,4,training,2
7/19/2019 10:00,7/19/2019,10:00,73.390625,28.9,0,1.5,191,95,4,training,2
7/19/2019 11:00,7/19/2019,11:00,87.109375,29.8,0,0.9,248,91,4,training,2
7/19/2019 12:00,7/19/2019,12:00,30.109375,30.1,0.5,1.7,240,96,4,training,2
7/19/2019 13:00,7/19/2019,13:00,57.71875,28.9,0,3,169,96,4,training,2
7/19/2019 14:00,7/19/2019,14:00,94.234375,29.6,0,3,193,92,4,training,2
7/19/2019 15:00,7/19/2019,15:00,66.671875,31.1,0,3.1,184,71,4,training,2
7/19/2019 16:00,7/19/2019,16:00,45.265625,31.2,0,2.3,198,71,4,training,2
7/19/2019 17:00,7/19/2019,17:00,12.625,31.4,0,2.3,204,73,4,training,2
7/20/2019 6:00,7/20/2019,6:00,8.84375,24.7,1,0.6,32,99,4,training,2
7/20/2019 7:00,7/20/2019,7:00,35.03125,25.3,0,1,102,99,4,training,2
7/20/2019 8:00,7/20/2019,8:00,51.171875,26.8,0,0.9,94,99,4,training,2
7/20/2019 9:00,7/20/2019,9:00,73.90625,29.8,0,1.2,197,74,4,training,2
7/20/2019 10:00,7/20/2019,10:00,54.25,30.1,0,1.8,210,75,4,training,2
7/20/2019 11:00,7/20/2019,11:00,61.109375,30.5,0,3.2,206,76,4,training,2
7/20/2019 12:00,7/20/2019,12:00,78.34375,29.5,0,2.9,215,79,4,training,2
7/20/2019 13:00,7/20/2019,13:00,89.328125,28.8,0,3.5,214,86,4,training,2
7/20/2019 14:00,7/20/2019,14:00,73.796875,29.1,0,3.6,215,82,4,training,2
7/20/2019 15:00,7/20/2019,15:00,55.765625,28.7,0,5.3,205,84,4,training,2
7/20/2019 16:00,7/20/2019,16:00,54.6875,28.2,0,4.9,207,87,4,training,2
7/20/2019 17:00,7/20/2019,17:00,24.96875,28.1,0,3.7,209,89,4,training,2
7/21/2019 6:00,7/21/2019,6:00,12.953125,25.7,0,1.5,133,98,1,training,2
7/21/2019 7:00,7/21/2019,7:00,24.40625,25.9,0,0.9,44,99,1,training,2
7/21/2019 8:00,7/21/2019,8:00,48.734375,27.3,0,0.7,77,99,1,training,2
7/21/2019 9:00,7/21/2019,9:00,102.640625,28.9,0,0.6,91,84,1,training,2
7/21/2019 10:00,7/21/2019,10:00,68.0625,30.7,0,1.4,238,79,1,training,2
7/21/2019 11:00,7/21/2019,11:00,79.578125,26.4,0,5.1,190,99,1,training,2
7/21/2019 12:00,7/21/2019,12:00,154.296875,27.8,0,3.1,185,83,1,training,2
7/21/2019 13:00,7/21/2019,13:00,170.984375,30.2,0,2.4,204,70,1,training,2
7/21/2019 14:00,7/21/2019,14:00,135.265625,31.4,0,3,222,61,1,training,2
7/21/2019 15:00,7/21/2019,15:00,111.4375,31.5,0,4.7,209,61,1,training,2
7/21/2019 16:00,7/21/2019,16:00,44.875,31.2,0,3.6,216,64,1,training,2
7/21/2019 17:00,7/21/2019,17:00,15.234375,30,0,3.3,217,79,1,training,2
7/22/2019 6:00,7/22/2019,6:00,7.9375,25.9,0,1,129,82,2,testing,1
7/22/2019 7:00,7/22/2019,7:00,23.9375,26.2,0,0,0,86,2,testing,1
7/22/2019 8:00,7/22/2019,8:00,46.015625,27,0,0.9,86,85,2,testing,1
7/22/2019 9:00,7/22/2019,9:00,113.8125,29.1,0,0.6,28,73,2,testing,1
7/22/2019 10:00,7/22/2019,10:00,127.375,30.5,0,1.5,202,66,2,testing,1
7/22/2019 11:00,7/22/2019,11:00,148.453125,30.6,0,2.1,199,74,2,testing,1
7/22/2019 12:00,7/22/2019,12:00,124.109375,30,0,3.4,245,81,2,testing,1
7/22/2019 13:00,7/22/2019,13:00,70.828125,30.8,0,2.6,240,72,2,testing,1
7/22/2019 14:00,7/22/2019,14:00,32.03125,30.5,0,3.5,213,68,2,testing,1
7/22/2019 15:00,7/22/2019,15:00,22.734375,28.6,0,2.6,177,90,2,testing,1
7/22/2019 16:00,7/22/2019,16:00,24.8125,29.6,0,3.1,205,75,2,testing,1
7/22/2019 17:00,7/22/2019,17:00,17.546875,27.9,0,2.3,141,95,2,testing,1
7/23/2019 6:00,7/23/2019,6:00,28.828125,25,0,0,0,99,2,training,2
7/23/2019 7:00,7/23/2019,7:00,66.859375,26.8,0,0.6,65,89,2,training,2
7/23/2019 8:00,7/23/2019,8:00,103.8125,29.3,0,0.6,56,76,2,training,2
7/23/2019 9:00,7/23/2019,9:00,136.625,30.4,0,1.3,267,68,2,training,2
7/23/2019 10:00,7/23/2019,10:00,132.078125,30.8,0,1.6,246,67,2,training,2
7/23/2019 11:00,7/23/2019,11:00,115.21875,31.5,0,1.6,208,67,2,training,2
7/23/2019 12:00,7/23/2019,12:00,135.1875,32.6,0,2.1,220,64,2,training,2
7/23/2019 13:00,7/23/2019,13:00,86.4375,33.1,0,2.1,234,64,2,training,2
7/23/2019 14:00,7/23/2019,14:00,16.296875,29.9,0,4.5,243,84,2,training,2
7/23/2019 15:00,7/23/2019,15:00,21.84375,27.4,0,2,174,93,2,training,2
7/23/2019 16:00,7/23/2019,16:00,17.65625,28.7,0,0.3,239,89,2,training,2
7/23/2019 17:00,7/23/2019,17:00,3.796875,28.8,0,2,282,92,2,training,2
7/24/2019 6:00,7/24/2019,6:00,27.65625,25.4,0,0.8,125,97,1,training,2
7/24/2019 7:00,7/24/2019,7:00,68.375,27.5,0,0.7,88,89,1,training,2
7/24/2019 8:00,7/24/2019,8:00,107.3125,28.9,0,1,357,81,1,training,2
7/24/2019 9:00,7/24/2019,9:00,136.59375,30.5,0,0.9,239,75,1,training,2
7/24/2019 10:00,7/24/2019,10:00,142.5,30.7,0,1.9,201,71,1,training,2
7/24/2019 11:00,7/24/2019,11:00,141.25,31.7,0,1.6,212,67,1,training,2
